Report generated on: 02-24-2022 17:30:36
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"INTL.6899-2-TKM-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","8.7","7.4","10","8.4","11","13","17","18","19","20","23","27","26","26","23","25","26","16","20","24","29","NA","NA"
"INTL.8499-2-TKM-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Turks and Caicos Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TCA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-TCA-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-TCA-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-TUV-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-TUV-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.8499-2-TUV-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","U.S. Pacific Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-USIQ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-USIQ-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.8499-2-USIQ-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-USOH-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-USOH-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","",""
"INTL.8499-2-USOH-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","U.S. Virgin Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-VIR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","2.1","3.9","3.9","5.8","7.7","6","6.1","0.9","3.2","3.5","4.7","4.5","4","5.2","5.1","4.7","7.2","7.4","0.5","0.5","4.6","8.2","7.8","8.4","8.1","9.7","9.6","NA","NA"
"INTL.6899-2-VIR-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","2.1","3.9","3.9","5.8","7.7","6","6.1","0.9","3.2","3.5","4.7","4.5","4","5.2","5.1","4.7","7.2","7.4","0.5","0.5","4.6","8.2","7.8","8.4","8.1","9.7","9.6","NA","NA"
"INTL.8499-2-VIR-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Uganda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-UGA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0.01786","0.03178","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0","0","0","0","0.0317808219178082","0.059633504109589","0.0316939890710383","0","0.00953424657534247","0.1","0.1","0.1","0.2","0.1","0.1","NA","NA"
"INTL.6899-2-UGA-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0.01786","0.03178","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0","0","0","0","0.0317808219178082","0.059633504109589","0.0316939890710383","0","0.00953424657534247","0.1","0.1","0.1","0.2","0.1","0.1","NA","NA"
"INTL.8499-2-UGA-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Ukraine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-UKR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","28","7.2","5.3","41","54","51","48","42","40","9.8","15","16","16","16","21","32","23","25","24","25","26","NA","NA"
"INTL.6899-2-UKR-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","28","7.2","5.3","41","54","51","48","42","40","9.8","15","9.1","9.4","11","15","32","23","25","24","25","26","NA","NA"
"INTL.8499-2-UKR-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","6.8","6.5","5.4","6","0","0","0","0","0","0","NA","NA"
"","United Arab Emirates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-ARE-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","2.662552513","6.2","7.7","13","12","12","15","16","15","18","20","22","25","28","23","25","26","27","32","33","26","29","32","40","38","29","28","31","37","53","49","52","48","NA","NA"
"INTL.6899-2-ARE-TBPD.A","            LPG (Mb/d)","0.053197687","0.1","0.2","1.3","1.4","1.7","1.8","1.9","3.5","3.4","3.4","3.3","3.2","3.1","3.3","3.3","3","3.2","3.3","3.3","3","4.5","1.8","2.3","2.2","1.7","1.7","2","3.5","24","22","24","22","NA","NA"
"INTL.8499-2-ARE-TBPD.A","            Ethane (Mb/d)","2.609354826","6.1","7.5","12","11","11","13","14","12","14","17","19","22","24","19","22","23","23","29","29","23","25","30","38","36","27","26","29","33","29","27","28","26","NA","NA"
"","United Kingdom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-GBR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","42","39","50","63","73","63","91","105","99","92","113","136","130","137","172","174","166","154","151","157","147","148","161","169","166","174","159","142","158","147","135","130","112","109","NA"
"INTL.6899-2-GBR-TBPD.A","            LPG (Mb/d)","42","39","50","63","73","63","91","105","99","92","79","89","73","76","97","98","94","84","84","78","72","72","83","97","100","107","101","89","101","96","91","93","76","74","NA"
"INTL.8499-2-GBR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","34","47","57","60","75","76","72","70","67","80","76","76","78","72","65","67","58","53","56","50","44","37","35","35","NA"
"","United States","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-USA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2143","2189","2095","2142","2182","2276","2321","2539","2519"
"INTL.6899-2-USA-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1440","1452","1411","1343","1308","1328","1371","1544","1477"
"INTL.8499-2-USA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","703","737","684","798","874","948","950","995","1041"
"","Uruguay","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-URY-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","1.3","0.3","1.7","1.8","2","2.1","2.2","2.3","4.5","1.9","2.8","3.3","3.4","3.8","3.7","3.7","3.6","3.1","2.8","2.7","2.9","3.3","3","4.1","4.2","4.4","4.6","NA","NA"
"INTL.6899-2-URY-TBPD.A","            LPG (Mb/d)","1.324360051","1.4","1.5","1.4","1.3","1.4","1.3","0.3","1.7","1.8","2","2.1","2.2","2.3","4.5","1.9","2.8","3.3","3.4","3.8","3.7","3.7","3.6","3.1","2.8","2.7","2.9","3.3","3","4.1","4.2","4.4","4.6","NA","NA"
"INTL.8499-2-URY-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Uzbekistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-UZB-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","3.4","4","5","5","6","7.2","8","0.5","1.5","10","13","8.3","9.4","11","1.1","0.9","0.8","0.9","0.8","0.8","0.7","NA","NA"
"INTL.6899-2-UZB-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","3.4","4","5","5","6","7.2","8","0.5","1.5","10","13","8.3","9.4","11","1.1","0.9","0.8","0.9","0.8","0.8","0.7","NA","NA"
"INTL.8499-2-UZB-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Vanuatu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-VUT-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-VUT-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-VUT-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Venezuela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-VEN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","27","34","37","37","38","48","45","64","64","66","65","62","67","72","68","76","72","59","83","56","61","97","100","79","95","101","114","NA","NA"
"INTL.6899-2-VEN-TBPD.A","            LPG (Mb/d)","20.69300966","25","26","27","31","41","27","34","37","37","38","48","45","64","64","66","65","62","67","72","68","76","72","59","83","56","61","97","100","79","95","101","114","NA","NA"
"INTL.8499-2-VEN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Vietnam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-VNM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.2","0.2","0.2","0.03111","0.2","0.00111","0.00111","0.00111","0.00111","1.6","4","6.2","6.9","11","11","3.1","15","9.3","12","24","29","28","28","43","44","46","NA","NA"
"INTL.6899-2-VNM-TBPD.A","            LPG (Mb/d)","0.144932417","0.1","0.1","0.1","0.1","NA","0.1","0.2","0.2","0.2","0.03111","0.2","0.00111","0.00111","0.00111","0.00111","1.6","4","6.2","6.9","11","11","3.1","15","9.3","12","24","29","28","28","43","44","46","NA","NA"
"INTL.8499-2-VNM-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Wake Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-WAK-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-WAK-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-WAK-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Western Sahara","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-ESH-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-ESH-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-ESH-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Yemen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-YEM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","3","3.2","2.8","4.6","4","4.1","5.9","8.8","9.9","11","12","12","14","12","14","15","18","20","21","21","23","22","22","22","23","18","21","NA","NA"
